"Abandoned Camp","Abandoned Vehicle","Active Camp","Camp","Daily Activities","Individual","Matches Homeless/Encampment Filter","Mental Health Crisis","Neutral Presence","Transient Camp","Using Drugs","Vehicle","annotation_id","annotator","camp_sub","created_at","date","description","geometry","id","individual_sub","lead_time","overall","parent","record_id","updated_at","vehicle_sub"
False,False,False,True,True,False,True,False,False,False,False,False,259,"1","Active Camp","2025-03-08T19:33:43.881618Z","2022-01-26 20:14:00","Sports Arena Encampment - it?s getting worse & they are getting bolder!!! PLEASE MOVE THE ENCAMPMENT","POINT (-117.199624444 32.7480862080001)",760,"",3.924,"Homeless","Camp",5961,"2025-03-08T19:33:43.881644Z",""
False,False,False,True,True,False,True,False,False,True,False,True,260,"1","","2025-03-08T19:34:01.950440Z","2023-09-13 23:19:00+00:00","Someone came from another neighborhood and parked this van in front of my house then they came back a week later and moved it so they won?t be ticked. It has been in front of my house several times now at this address.  Looks like someone is living in it like homeless.","POINT (-117.1014919 32.8255468)",761,"",12.556,"Homeless","Vehicle",44094,"2025-03-08T19:34:01.950463Z",""
False,False,False,True,False,False,True,False,False,False,False,False,261,"1","","2025-03-08T19:34:11.005708Z","2022-03-22 16:59:00","Homeless","POINT (-117.162143965 32.7335795930001)",762,"",2.777,"Homeless","",13323,"2025-03-08T19:34:11.005739Z",""
False,False,False,True,False,False,True,False,False,False,False,False,262,"1","","2025-03-08T19:34:25.619886Z","2023-08-24 14:50:00+00:00","Homeless incampment","POINT (-117.1152697 32.8127971543855)",763,"",3.467,"Homeless","Camp",40565,"2025-03-08T19:34:25.619908Z",""
False,False,False,True,False,True,True,False,False,False,False,False,263,"1","","2025-03-08T19:34:48.160536Z","2023-01-23 11:08:00+00:00","Some Homeless person brought all of this TRASH on the... ""E ""Street block across from Idea1 apartments. WE DON'T  WANT ENCAMPMENTS.WE NEED THIS CLEANED AND CLEARED OUT TO PREVENT MORE ENCAMPMENTS.  THIS BLOCK NEEDS TO STAY CLEARED AT ALL TIMES!!","POINT (-117.1537133 32.7147303594797)",764,"",16.487,"Homeless","Individual",3378,"2025-03-08T19:34:48.160580Z",""
False,False,False,True,False,False,True,False,False,False,False,False,264,"1","","2025-03-08T19:34:58.365774Z","2020-04-08 15:01:00","Two homeless people will dog at 5047 University Ave","POINT (-117.08587501 32.7483930000001)",765,"Neutral Presence",4.968,"Homeless","Individual",5694,"2025-03-08T19:34:58.365801Z",""
False,False,False,True,False,False,True,False,False,False,False,False,265,"1","","2025-03-08T19:35:07.199576Z","2023-01-26 18:48:00+00:00","Prohibited tent","POINT (-117.1264039 32.7571107183556)",766,"",3.296,"Homeless","Camp",3499,"2025-03-08T19:35:07.199613Z",""
False,False,False,True,False,False,True,False,False,False,False,False,266,"1","","2025-03-08T19:35:17.613706Z","2021-02-08 09:11:00","Encampment on 8th and F st by the Salvation Army building.","POINT (-117.157525 32.71374667)",767,"",3.269,"Homeless","Camp",4894,"2025-03-08T19:35:17.613729Z",""
False,False,False,True,False,False,True,False,False,False,False,False,267,"1","","2025-03-08T19:35:28.186778Z","2022-07-15 11:31:00","Homeless encampment","POINT (-117.060093166 32.764713332)",768,"",3.613,"Homeless","Camp",31497,"2025-03-08T19:35:28.186808Z",""
False,False,False,True,False,False,True,False,False,False,False,False,268,"1","","2025-03-08T19:35:41.382471Z","2023-08-01 23:21:00+00:00","Homeless encampment","POINT (-117.1922962 32.7475981293334)",769,"",3.854,"Homeless","Camp",35123,"2025-03-08T19:35:41.382494Z",""
False,False,False,True,False,False,True,False,False,False,False,False,269,"1","Active Camp","2025-03-08T19:35:55.103821Z","2023-07-16 16:56:00+00:00","Camping on beach over 3 days  by tourmaline parking","POINT (-117.262417 32.8053735326054)",770,"",5.697,"Homeless","Camp",31322,"2025-03-08T19:35:55.103846Z",""
False,False,False,True,False,False,True,False,False,False,False,False,270,"1","Active Camp","2025-03-08T19:36:05.245300Z","2023-10-03 03:14:00+00:00","2 people camping out in our driveway on the alley side.","POINT (-117.1140062 32.7502059)",771,"",4.289,"Homeless","Camp",48873,"2025-03-08T19:36:05.245324Z",""
False,False,False,True,False,False,True,False,False,False,False,False,271,"1","","2025-03-08T19:36:18.552313Z","2022-03-24 14:49:00","3 Homeless passed out on sidewalk, trash everywhere, homeless all around Walgreens, disgusting","POINT (-117.206928039 32.7495326870001)",772,"Neutral Presence",6.861,"Homeless","Individual",13094,"2025-03-08T19:36:18.552337Z",""
False,False,True,True,True,False,True,False,False,False,False,False,272,"1","Active Camp","2025-03-08T19:36:33.549026Z","2022-07-28 21:18:00","Homeless tent city on fiesta island- new tent every day this week  One tent- east side- has a small kitchen  set up. Could pose danger to elderly or single ladies that walk dogs.","POINT (-117.209543475 32.7686769310001)",773,"",9.15,"Homeless","Camp",35041,"2025-03-08T19:36:33.549048Z",""
False,False,False,True,True,False,True,False,False,False,False,False,273,"1","Active Camp","2025-03-08T19:36:48.764785Z","2021-03-19 10:12:00","Return of encampment on robyns egg trail. About 15 yards south of trail corresponding to property at 1812 Washington Place. Attached photo of painted rock and storm drain shows where to walk south 10 to 15 yards up to slope to encampment. Thank you. Feel","POINT (-117.180227734 32.7493538740001)",774,"",8.194,"Homeless","Camp",9296,"2025-03-08T19:36:48.764809Z",""
False,False,False,True,False,False,True,False,False,False,False,False,274,"1","Active Camp","2025-03-08T19:37:03.903097Z","2023-05-22 01:33:00+00:00","Encampment - dumping trash in creek","POINT (-117.0805791 32.7440205078283)",775,"",3.828,"Homeless","Camp",21792,"2025-03-08T19:37:03.903121Z",""
False,False,False,True,False,False,True,False,False,False,False,False,275,"1","Active Camp","2025-03-08T19:37:13.256720Z","2023-08-24 17:44:00+00:00","HUGE tent on South C Street for WEEKS!","POINT (-117.1559419 32.716672151519)",776,"",3.787,"Homeless","Camp",40235,"2025-03-08T19:37:13.256745Z",""
True,True,False,True,True,False,True,False,False,False,False,False,276,"1","Abandoned Camp","2025-03-08T19:37:31.478766Z","2021-10-05 07:21:00","Unattended encampment blocking sidewalk access for pedestrians. Located park & 11 southeast corner on k to imperial walk path","POINT (-117.153672479 32.7080513550001)",777,"",12.398,"Homeless","Camp",1972,"2025-03-08T19:37:31.478788Z",""
False,False,False,True,False,False,True,False,False,False,False,False,277,"1","","2025-03-08T19:37:55.928111Z","2022-08-25 07:39:00","Salvation Army Thrift Store Homeless Camp Rolando Village","POINT (-117.049817918 32.768553302)",778,"",18.019,"Homeless","Camp",38431,"2025-03-08T19:37:55.928134Z",""
False,False,False,True,True,False,True,False,False,True,False,True,278,"1","","2025-03-08T19:38:06.391847Z","2022-01-21 12:08:00","There are at least 5 vehicles parked on Hornblend between Cass and Bayard that have not moved in at least 3 weeks. One is a white Lexus, one is a small van with a camper shell, one is a large black painted passenger commercial van with expired registrati","POINT (-117.2524782 32.7964047)",779,"",3.849,"Homeless","Vehicle",5932,"2025-03-08T19:38:06.391875Z",""
False,False,False,True,False,False,True,False,False,False,False,False,279,"1","","2025-03-08T19:38:17.990628Z","2023-12-19 08:49:00+00:00","Tent, across South of 350 W.Ash.","POINT (-117.1663851 32.7197811220532)",780,"",4.185,"Homeless","Camp",63188,"2025-03-08T19:38:17.990653Z",""
False,False,False,True,False,False,True,False,False,False,False,False,280,"1","","2025-03-08T19:38:27.777756Z","2022-05-23 08:54:00","Encampment","POINT (-117.179420231 32.738353262)",781,"",3.747,"Homeless","Camp",22884,"2025-03-08T19:38:27.777780Z",""
False,False,False,True,False,True,True,False,True,False,False,False,281,"1","","2025-03-08T19:38:50.062558Z","2021-05-21 11:29:00","Homeless guy with basket standing/hanging out in front of complex in residential area","POINT (-117.245216955 32.750618075)",782,"Neutral Presence",11.472,"Homeless","Individual",14076,"2025-03-08T19:38:50.062581Z",""
False,False,False,True,False,False,True,False,False,False,False,True,282,"1","","2025-03-08T19:39:16.198153Z","2022-04-06 11:59:00","4747 Pacific HWY Hello, Hello, My Name is James T Boardman, Manager of EZ8 Motel in Old Town at 4747 Pacific HWY, San Diego.  Phone 619-294-2512.My staff and I, as well as some Guests, have seen some of these people in RV, campers, take their waste in ga","POINT (-117.2018107 32.7590452000001)",783,"",4.683,"Homeless","Vehicle",15854,"2025-03-08T19:39:16.198178Z",""
False,False,False,True,False,False,True,False,False,False,False,False,283,"1","","2025-03-08T19:39:25.559359Z","2023-10-27 15:22:00+00:00","Tent blocking sidewalk on 14th & L","POINT (-117.15234 32.70701)",784,"",3.796,"Homeless","Camp",53766,"2025-03-08T19:39:25.559393Z",""
False,False,False,True,False,False,True,False,False,False,False,False,284,"1","","2025-03-08T19:39:38.096089Z","2023-01-10 03:29:00+00:00","Encampment","POINT (-117.0581738 32.7663677572917)",785,"",3.646,"Homeless","Camp",1227,"2025-03-08T19:39:38.096113Z",""
False,False,False,True,False,False,True,False,False,False,False,True,285,"1","","2025-03-08T19:39:49.713794Z","2022-09-02 08:51:00","Van street camping with expired plates","POINT (-117.244185954 32.749606827)",786,"",5.523,"Homeless","Vehicle",41786,"2025-03-08T19:39:49.713825Z",""
False,False,False,True,True,False,True,False,True,True,False,False,286,"1","","2025-03-08T19:40:33.358009Z","2023-09-06 23:25:00+00:00","My first report was incorrectly closed with a response of ?no violation?. There were 1-2 days when these men randomly moved elsewhere but they came right back. (Of note, they always move for a few hours on Sunday mornings but return by Sunday afternoon.) There are 2 men camped here 99.9 percent of the time. One sleeps on the church steps with his belongings, wheelchair, and shopping cart spilling onto the sidewalk. The other sleeps at the church?s adjacent preschool around the corner. They walk back and forth to the corner of 7th and litter that area with trash and food debris. They make lewd comments to passersby, especially women. I have to walk by here with my dogs early am and late pm and do not feel safe. As previously mentioned, there is a preschool around the corner from their main location and one of them sleeps on the preschool grounds nightly. With respect, I invested my life savings to buy property in San Diego and exorbitant property taxes along with it. I see none of that money working for me.","POINT (-117.1592054 32.745198532389)",787,"Daily Activities",5.097,"Homeless","Individual",43025,"2025-03-08T19:40:33.358035Z",""
False,False,False,True,False,False,True,False,False,False,False,False,288,"1","","2025-03-08T19:50:04.065265Z","2022-07-01 07:58:00","Encampment","POINT (-117.158267882 32.7137749230001)",788,"",2.732,"Homeless","Camp",28853,"2025-03-08T19:50:04.065301Z",""
False,False,False,True,False,False,True,False,False,False,False,False,289,"1","","2025-03-08T19:50:09.369923Z","2023-05-25 23:20:00+00:00","Encampment liberty station NTC park","POINT (-117.2147762 32.7341719408444)",789,"",4.116,"Homeless","Camp",22065,"2025-03-08T19:50:09.369949Z",""
False,False,False,True,False,False,True,False,False,False,False,False,290,"1","","2025-03-08T19:50:13.164418Z","2022-04-19 07:59:00","Encampment","POINT (-117.173750131 32.8390515360001)",790,"",2.521,"Homeless","Camp",17307,"2025-03-08T19:50:13.164554Z",""
False,False,False,True,False,False,True,False,False,False,False,False,291,"1","Active Camp","2025-03-08T19:50:20.179579Z","2022-09-25 11:45:00","Encampment has been here for months and now it?s killing the tree","POINT (-117.197248313 32.759592431)",791,"",5.548,"Homeless","Camp",42272,"2025-03-08T19:50:20.179607Z",""
False,False,False,True,False,False,True,False,False,False,False,False,292,"1","","2025-03-08T19:50:27.253049Z","2023-12-14 17:47:00+00:00","Sidewalk completely blocked again by large number of tents","POINT (-117.1532446 32.7148211345123)",792,"",5.824,"Homeless","Camp",62137,"2025-03-08T19:50:27.253075Z",""
False,False,False,True,False,False,True,False,False,False,False,False,293,"1","","2025-03-08T19:50:31.716075Z","2021-09-22 06:54:00","Encampment","POINT (-117.105926536 32.7488526380001)",793,"",3.166,"Homeless","Camp",28436,"2025-03-08T19:50:31.716099Z",""
False,False,False,True,False,False,True,False,False,False,False,False,294,"1","Active Camp","2025-03-08T19:50:37.594499Z","2022-01-11 09:49:00","Homeless encampment with fire.  Fire has been extinguished.  RP is SDFD.  in ravine near Cardinal health","POINT (-117.1597926 32.7763922)",794,"",4.318,"Homeless","Camp",3315,"2025-03-08T19:50:37.594524Z",""
False,False,False,True,False,False,True,False,False,False,False,False,295,"1","Active Camp","2025-03-08T19:50:42.769260Z","2023-01-24 18:32:00+00:00","Homeless encampment with fire.  The fire has been extinguished.  RP is SDFD. In canyon area.","POINT (-117.118337 32.7117962030667)",795,"",3.776,"Homeless","Camp",3193,"2025-03-08T19:50:42.769285Z",""
False,False,False,True,False,False,True,False,False,False,False,False,296,"1","","2025-03-08T19:50:46.430813Z","2023-10-19 04:28:00+00:00","Encampment","POINT (-117.1527933 32.710907365171)",796,"",2.372,"Homeless","Camp",51951,"2025-03-08T19:50:46.430835Z",""
False,False,False,True,False,False,True,False,False,False,True,True,297,"1","","2025-03-08T19:51:00.941961Z","2020-08-18 08:10:00","Overnight camping littering urinating drinking possibly selling drugs. White dodge van license plates 8FCE759.","POINT (-117.251887419 32.749957136)",797,"",13.294,"Homeless","Vehicle",16429,"2025-03-08T19:51:00.941984Z",""
False,False,False,True,False,False,True,False,False,True,False,False,298,"1","Transient Camp","2025-03-08T19:51:06.011668Z","2022-10-03 17:47:00","Transient camp","POINT (-117.075096479 33.0226176130001)",798,"",3.893,"Homeless","Camp",44620,"2025-03-08T19:51:06.011722Z",""
False,False,False,True,False,False,True,False,False,True,False,False,299,"1","Transient Camp","2025-03-08T19:51:11.371986Z","2022-01-10 12:29:00","Transient camp and fire hazard","POINT (-117.115450054 32.8116649500001)",799,"",3.558,"Homeless","Camp",2803,"2025-03-08T19:51:11.372010Z",""
False,False,True,True,True,True,True,False,False,False,True,False,300,"1","","2025-03-08T19:51:22.209150Z","2023-07-19 16:57:00+00:00","People, debris and shopping carts completely blocking the sidewalk forcing me to walk in the street with my walker (rollator). One person smoking a substance, possibly crack because he used a small glass pipe and behaved oddly. This is on the west side of 10th Ave just south of C St. Thanks for talking to these campers!","POINT (-117.1556305 32.7163006809466)",800,"Using Drugs",9.604,"Homeless","Individual",32995,"2025-03-08T19:51:22.209174Z",""
False,False,False,True,False,False,True,False,False,False,False,False,301,"1","","2025-03-08T19:51:45.046199Z","2021-12-13 07:34:00","Homeless encampment in the middle of North Park Community Park. Trash spread out","POINT (-117.134615085 32.752612709)",801,"",21.516,"Homeless","Camp",35869,"2025-03-08T19:51:45.046223Z",""
False,False,False,True,False,False,True,False,False,False,False,False,302,"1","","2025-03-08T19:51:48.628250Z","2022-05-21 11:41:00","Homeless activity in Gated Community","POINT (-117.101024153 32.776157347)",802,"",2.213,"Homeless","",23199,"2025-03-08T19:51:48.628280Z",""
False,False,False,True,False,False,True,False,False,False,False,False,303,"1","","2025-03-08T19:51:52.605243Z","2023-11-29 16:06:00+00:00","Homeless encampment at Vine St under freeway","POINT (-117.1783188 32.7397663297117)",803,"",2.666,"Homeless","Camp",59495,"2025-03-08T19:51:52.605302Z",""
False,False,False,True,False,False,True,False,False,False,False,False,304,"1","Active Camp","2025-03-08T19:51:57.854076Z","2022-05-25 07:50:00","Illegal camping growing encampment","POINT (-117.159337733 32.7404128920001)",804,"",4.23,"Homeless","Camp",23955,"2025-03-08T19:51:57.854099Z",""
False,False,False,True,False,False,True,False,False,False,False,False,305,"1","","2025-03-08T19:52:02.218013Z","2022-11-04 14:28:00","Encampment on 14th and F","POINT (-117.151505069 32.713568009)",805,"",2.397,"Homeless","Camp",51659,"2025-03-08T19:52:02.218037Z",""
False,False,False,True,False,False,True,False,False,False,False,False,306,"1","","2025-03-08T19:52:07.944641Z","2023-08-30 23:43:00+00:00","Homeless encampment, near school Homeless encampment, near school","POINT (-117.1630049 32.7230558581063)",806,"",3.826,"Homeless","Camp",41405,"2025-03-08T19:52:07.944663Z",""
False,False,False,True,False,False,True,False,False,False,False,False,307,"1","","2025-03-08T19:52:11.433389Z","2021-04-20 17:19:00","Homeless camping","POINT (-117.15371646 32.7155531380001)",807,"",2.322,"Homeless","Camp",11084,"2025-03-08T19:52:11.433416Z",""
False,False,False,True,False,False,True,False,False,False,False,False,308,"1","","2025-03-08T19:52:14.439178Z","2021-06-02 08:09:00","Homeless trash","POINT (-117.202600893 32.7550455460001)",808,"",1.824,"Homeless","",14773,"2025-03-08T19:52:14.439207Z",""
True,True,True,True,True,False,True,False,False,True,False,False,309,"1","Active Camp","2025-03-08T19:52:22.422046Z","2018-12-28 16:21:00","Active homeless camp with refuse and other garbage debris.   Original camp previously reported via get it done, persons then moved the camp about10 yards east.  Also about 75 yards up to the hill and slightly west of this camp other abandoned camps with","POINT (-117.0920443 33.0046055)",809,"",6.1,"Homeless","Camp",1017,"2025-03-08T19:52:22.422076Z",""
True,True,False,True,False,False,True,False,False,False,False,False,310,"1","","2025-03-08T19:52:31.842188Z","2020-12-15 10:44:00","Abandoned boat on trailer converted to a homeless shelter, please remove this immediately , not needed in my neighborhood","POINT (-117.0583553 32.7536796)",810,"",8.151,"Homeless","Vehicle",25504,"2025-03-08T19:52:31.842228Z",""
False,False,False,True,False,True,True,True,False,False,False,False,311,"1","","2025-03-08T19:52:43.835974Z","2022-08-22 08:00:00","There's a recurring group of homeless individuals living on the riverwalk. Most of these individuals are chronically homeless and have severe mental health issues. My downstairs neighbor was attacked by a homeless individual two weeks ago on the riverwal","POINT (-117.153351679 32.769956634)",811,"Mental Health Crisis",9.51,"Homeless","Individual",39285,"2025-03-08T19:52:43.835998Z",""
False,False,False,True,False,False,True,False,False,False,False,False,312,"1","","2025-03-08T19:52:47.257202Z","2021-10-19 05:48:00","Illegal Camping","POINT (-117.06687737 32.752377467)",812,"",2.173,"Homeless","Camp",31216,"2025-03-08T19:52:47.257233Z",""
False,False,False,True,False,False,True,False,False,False,False,False,313,"1","","2025-03-08T19:52:51.065466Z","2022-01-21 22:29:00","Homeless camping at park and ride - miramesa","POINT (-117.119168059 32.917590507)",813,"",2.48,"Homeless","Camp",4946,"2025-03-08T19:52:51.065490Z",""
False,False,False,True,False,False,True,False,False,False,False,False,314,"1","","2025-03-08T19:52:56.669375Z","2023-04-17 15:41:00+00:00","Homeless encampment made in parking lot from alley of apartment complex","POINT (-117.1106918 32.7580039)",814,"",4.303,"Homeless","Camp",15852,"2025-03-08T19:52:56.669396Z",""
False,False,False,True,False,False,True,False,False,False,False,False,315,"1","Active Camp","2025-03-08T19:53:00.791448Z","2022-12-01 10:05:00","Homeless encampment with fire.  The fire has been extinguished.  RP is SDFD.","POINT (-117.0689607 32.5735486)",815,"",2.779,"Homeless","Camp",52842,"2025-03-08T19:53:00.791471Z",""
False,False,False,True,False,False,True,False,False,False,False,False,316,"1","","2025-03-08T19:53:04.329433Z","2023-04-22 01:20:00+00:00","Homeless encampment","POINT (-117.1100763 32.7626241058292)",816,"",2.483,"Homeless","Camp",16529,"2025-03-08T19:53:04.329475Z",""
False,False,False,True,True,False,True,False,False,True,False,True,407,"1","","2025-03-08T20:02:42.814221Z","2020-11-27 16:47:00","The owner has not moved this vehicle in over three months. It is a Toyota pickup truck with a Dolphin camper shell attached. The vehicle is completely loaded with debris, and some sharp objects like sheet metal projecting from it. I have seen evidence of","POINT (-117.07356 32.75913)",817,"",8.448,"Homeless","Vehicle",731,"2025-03-08T20:02:42.814246Z",""
False,False,False,True,False,False,True,False,False,False,False,False,408,"1","","2025-03-08T20:02:47.836355Z","2022-06-09 11:21:00","Homeless encampment blocking public sidewalk and parking spaces","POINT (-117.158286788 32.71407996)",818,"",3.396,"Homeless","Camp",24808,"2025-03-08T20:02:47.836378Z",""
False,False,False,True,False,False,True,False,False,False,False,False,409,"1","","2025-03-08T20:02:51.593609Z","2023-06-20 23:01:00+00:00","Encampments","POINT (-117.1484645 32.7088563642521)",819,"",2.07,"Homeless","Camp",27351,"2025-03-08T20:02:51.593633Z",""
False,False,False,True,False,False,True,False,False,False,False,False,410,"1","Active Camp","2025-03-08T20:02:59.684330Z","2021-04-10 23:36:00","Encampment and gatherings in front of east village community church. Loud profanity and music and questional activities/behavior. Please work with east village community church they said they have made efforts to get law enforcement to help them with thi","POINT (-117.152535161 32.710469096)",820,"",8.016,"Homeless","Camp",11424,"2025-03-08T20:03:09.603719Z",""
False,False,False,True,False,False,True,False,False,False,False,False,411,"1","","2025-03-08T20:03:06.225383Z","2022-09-19 10:46:00","There are encampments under the I-5 on C St. which encroach into the bike lane.","POINT (-117.147519476 32.71686034)",821,"",5.002,"Homeless","Camp",42602,"2025-03-08T20:03:06.225417Z",""
False,False,False,True,False,False,True,False,False,False,False,False,412,"1","","2025-03-08T20:03:13.460555Z","2021-08-27 07:37:00","Homeless camp","POINT (-117.066129167 32.7617059070001)",822,"",1.864,"Homeless","Camp",24642,"2025-03-08T20:03:13.460581Z",""
False,False,True,True,False,False,True,False,False,False,False,False,413,"1","Active Camp","2025-03-08T20:03:30.546446Z","2021-05-08 14:10:00","Homeless encampment set up on the pedestrian bridge over I-15 between Normal Heights and Kensington.  Camped out on the Kensington side.  Pedestrian access was blocked on evening of Thursday 5/6.  Morning of Sat 5/8 5+ people on bridge w items scattered-","POINT (-117.108421257 32.758770247)",823,"",14.669,"Homeless","Camp",13301,"2025-03-08T20:03:30.546468Z",""
False,False,False,True,False,False,True,False,False,False,False,False,414,"1","","2025-03-08T20:03:34.318350Z","2023-11-03 18:33:00+00:00","Encampment","POINT (-117.1505972 32.7084966666667)",824,"",2.113,"Homeless","Camp",54060,"2025-03-08T20:03:34.318374Z",""
False,False,False,True,False,False,True,False,False,False,False,False,415,"1","Active Camp","2025-03-08T20:03:39.647289Z","2023-11-24 23:21:00+00:00","Growing multiple tent homeless encampment","POINT (-117.1552397 32.7124865738938)",825,"",3.47,"Homeless","Camp",58701,"2025-03-08T20:03:39.647317Z",""
False,False,False,True,False,False,True,False,False,False,False,False,416,"1","","2025-03-08T20:03:50.894461Z","2022-02-04 08:05:00","Encampment","POINT (-117.172232435 32.711387404)",826,"",9.448,"Homeless","Camp",7862,"2025-03-08T20:03:50.894483Z",""
False,False,False,True,False,False,True,True,False,False,False,False,417,"1","","2025-03-08T20:04:01.072844Z","2023-01-11 20:35:00+00:00","Homeless troublemaker back. Screaming at people","POINT (-117.1575306 32.7502284266799)",827,"Mental Health Crisis",12.653,"Homeless","Individual",1726,"2025-03-08T20:04:07.098707Z",""
False,False,False,True,False,False,True,False,False,False,False,False,418,"1","","2025-03-08T20:04:22.822045Z","2022-11-25 11:32:00","Collapsed road and drainage. Blockades have been put there to prevent people or cars from falling but it?s only encouraging homeless to live there and bring trash near our bay. Location: 32.77 N 117.24 W","POINT (-117.244836667 32.7704700000001)",828,"",13.78,"Homeless","",52928,"2025-03-08T20:04:22.822070Z",""
False,False,False,True,False,False,True,False,False,False,False,False,419,"1","","2025-03-08T20:04:27.136812Z","2023-08-14 15:32:00+00:00","Large homeless encampment blocking sidewalk","POINT (-117.1528722 32.7148975632394)",829,"",2.17,"Homeless","Camp",38913,"2025-03-08T20:04:27.136834Z",""
False,False,False,True,False,False,True,False,False,False,False,False,420,"1","Active Camp","2025-03-08T20:04:36.067111Z","2021-11-03 12:02:00","Homeless encampment on offramp sb 5 at Palm. There was a fire at location that has been extinguished.  RP is SDFD.","POINT (-117.089841253 32.584285804)",830,"",5.548,"Homeless","Camp",32624,"2025-03-08T20:04:36.067153Z",""
False,False,False,True,False,False,True,False,False,False,False,True,421,"1","","2025-03-08T20:04:43.176023Z","2023-06-12 00:13:00+00:00","Homeless parked in a white van for four days near Scripps Ranch Public Library.  The van is parked adjacent to the pathway taken by Miramar Elementary School and Scripps Ranch High School students. Also of concern is the encampment down the hill behind the van.  Scripps Ranch has experienced two serious fires, and the prospect of another is concerning. Thank you for keeping our community safe.","POINT (-117.1052413 32.9111067)",831,"",4.489,"Homeless","Vehicle",25247,"2025-03-08T20:04:43.176058Z",""
False,False,False,True,True,True,True,False,False,False,False,False,422,"1","","2025-03-08T20:04:53.127478Z","2023-09-08 04:09:00+00:00","Homeless lady in public park near school.  Previously squatting at Mira Bella Apts. Has trash everywhere and yells at kids walking to school.","POINT (-117.1456679 32.8070219483566)",832,"Mental Health Crisis",7.734,"Homeless","Individual",43866,"2025-03-08T20:04:53.127506Z",""
False,False,False,True,False,False,True,False,False,False,False,False,423,"1","","2025-03-08T20:04:56.876607Z","2023-06-23 19:47:00+00:00","Homeless Encampments","POINT (-117.1485265 32.7069913088946)",833,"",1.66,"Homeless","Camp",28334,"2025-03-08T20:04:56.876630Z",""
False,False,False,True,False,False,True,False,False,False,False,False,424,"1","Active Camp","2025-03-08T20:05:04.113790Z","2021-05-25 19:39:00","Several homeless trespassing and camped in the canyon on Zena Drive between Billman and Meridian. Over the course of the day I have seen 3 different homeless going into the canyon with large garbage bags, small bags, multiple bags. Also carts with belong","POINT (-117.057659514 32.7465386470001)",834,"",4.729,"Homeless","Camp",15021,"2025-03-08T20:05:04.113819Z",""
False,False,False,True,False,False,True,False,False,False,False,False,425,"1","","2025-03-08T20:05:09.537292Z","2022-01-22 09:21:00","Homeless encampment... again","POINT (-117.152305395 32.708411369)",835,"",2.375,"Homeless","Camp",4969,"2025-03-08T20:05:09.537315Z",""
False,False,False,True,False,False,True,False,False,False,False,False,317,"1","","2025-03-08T19:53:08.200174Z","2023-07-23 20:16:00+00:00","homeless encampment","POINT (-117.1666192 32.8278137036968)",836,"",2.031,"Homeless","Camp",33981,"2025-03-08T19:53:08.200261Z",""
False,False,False,True,False,False,True,False,False,False,False,False,318,"1","","2025-03-08T19:53:12.127055Z","2020-02-11 07:00:00","Overnight camping","POINT (-117.162036769 32.7187095090001)",837,"",2.573,"Homeless","Camp",3096,"2025-03-08T19:53:12.127079Z",""
False,False,False,True,False,False,True,False,False,False,True,False,319,"1","","2025-03-08T19:53:16.960183Z","2022-03-03 16:02:00","Homeless Encampment / Drug Dealing","POINT (-117.151733269 32.709003163)",838,"Using Drugs",3.647,"Homeless","Camp",11099,"2025-03-08T19:53:16.960207Z",""
False,False,False,True,False,False,True,False,False,False,False,False,320,"1","","2025-03-08T19:53:20.761730Z","2023-07-03 21:08:00+00:00","Homless  encampment","POINT (-117.0662116 32.7596895396166)",839,"",2.494,"Homeless","Camp",29390,"2025-03-08T19:53:20.761753Z",""
False,False,False,True,False,False,True,False,False,False,False,False,321,"1","","2025-03-08T19:53:24.844124Z","2021-12-10 10:33:00","Encampment","POINT (-117.149844021 32.711409996)",840,"",1.911,"Homeless","Camp",35051,"2025-03-08T19:53:24.844151Z",""
False,False,False,True,False,False,True,False,False,False,False,False,322,"1","","2025-03-08T19:53:28.050906Z","2022-09-30 14:47:00","602 encampment","POINT (-117.149703426 32.704610249)",841,"",1.986,"Homeless","Camp",44080,"2025-03-08T19:53:28.050985Z",""
False,False,False,True,False,False,True,False,False,False,False,False,323,"1","","2025-03-08T19:53:34.247883Z","2022-10-09 08:25:00","Tents #1 14th St City?s Flagship Building","POINT (-117.151847271 32.7056210370001)",842,"",4.508,"Homeless","Camp",46334,"2025-03-08T19:53:34.247914Z",""
False,False,False,True,False,False,True,False,False,False,False,False,324,"1","","2025-03-08T19:53:37.591036Z","2023-08-15 02:33:00+00:00","No sidewalk access?homeless encampments","POINT (-117.159373 32.7230038693033)",843,"",2.088,"Homeless","Camp",38265,"2025-03-08T19:53:37.591059Z",""
False,False,False,True,False,False,True,False,False,False,False,False,325,"1","","2025-03-08T19:53:41.864100Z","2023-11-01 03:30:00+00:00","Homeless, Encampment","POINT (-117.1503087 32.7113860175348)",844,"",2.947,"Homeless","Camp",54101,"2025-03-08T19:53:41.864121Z",""
False,False,False,True,False,False,True,False,False,False,False,False,326,"1","","2025-03-08T19:53:46.323214Z","2023-06-01 16:43:00+00:00","Homeless Trash and Debris","POINT (-117.1170786 32.9169972611864)",845,"",2.184,"Homeless","",24022,"2025-03-08T19:53:46.323237Z",""
False,False,False,True,False,False,True,False,False,False,False,False,327,"1","","2025-03-08T19:53:49.430640Z","2022-06-09 10:17:00","Homeless encampment","POINT (-117.159317918 32.724613386)",846,"",1.906,"Homeless","Camp",24710,"2025-03-08T19:53:49.430664Z",""
